 45860, 2.4480758091, 0.6002628077, 3.2520
 45941, 2.4526842330,-0.9601177539, 2.4131
 46390, 2.4765677899,-0.1511225285, 2.1350
 46509, 2.4833736311,-0.0483273987, 4.6967
 46651, 2.4901567308,-0.7062804417, 3.6577
 46733, 2.4937533192, 1.1006359636, 3.7327
 46776, 2.4957433550,-0.0206761154, 4.5926
 46853, 2.4996260257, 0.9019617607, 3.2770
 46952, 2.5055202786, 0.6352581938, 4.6970
 47908, 2.5562603005, 0.4149394314, 3.1168
 48319, 2.5787015511, 1.0304267611, 3.8476
 48356, 2.5808098160,-0.2591211793, 4.2725
 48402, 2.5835498296, 0.9435997936, 4.5812
 48455, 2.5864294232, 0.4539092653, 4.0498
 48774, 2.6043043033,-0.9523877276, 3.5031
 48926, 2.6130735123,-0.6264149539, 5.3078
 49583, 2.6499882042, 0.2925637063, 3.5034
 49593, 2.6504079273, 0.6151359185, 4.5375
 49641, 2.6526310683,-0.0064861385, 4.4798
 49669, 2.6545337495, 0.2088669583, 1.3232
 49841, 2.6642012413,-0.2156151740, 3.7748
 50099, 2.6779371328,-1.2223923360, 3.2783
 50191, 2.6823000812,-0.7351686827, 3.8653
 50335, 2.6908180521, 0.4087094811, 3.5096
 50371, 2.6925343724,-1.0704509185, 3.5298
 50372, 2.6926013770, 0.7489987590, 3.4586
 50583, 2.7051266664, 0.3463057904, 2.1684
 50801, 2.7154271176, 0.7243017488, 3.1544
 51069, 2.7318406159,-0.2938453052, 3.9567
 51172, 2.7364694417,-0.5422354415, 4.4113
 51232, 2.7396393294,-1.0251960825, 3.8953
 51233, 2.7396645982, 0.6406663534, 4.3599
 51437, 2.7501664285,-0.0111172549, 5.0315
 51839, 2.7727622778,-1.3719651655, 4.2102
 51986, 2.7807645029,-0.8416957894, 3.9098
 52419, 2.8054296405,-1.1238956867, 2.6536
 52468, 2.8079662518,-1.0570870613, 4.6760
 52727, 2.8220608340,-0.8625438986, 2.8299
 52943, 2.8345188462,-0.2826409277, 3.2707
 53229, 2.8506055401, 0.5971742861, 3.9531
 53253, 2.8514001135,-1.0271832446, 3.9412
 53740, 2.8788296167,-0.3193794981, 4.2458
 53910, 2.8878211070, 0.9840575548, 2.3499
 54061, 2.8960711378, 1.0777603439, 1.9519
 54463, 2.9172738933,-1.0293086553, 4.0890
 54539, 2.9219618312, 0.7766462675, 3.1638
 54682, 2.9306613406,-0.3983819823, 4.4775
 54872, 2.9413460901, 0.3582119659, 2.5932
 54879, 2.9419299658, 0.2693001643, 3.3288
 55282, 2.9641888635,-0.2579429748, 3.7179
 55687, 2.9871750427,-0.1895319816, 4.9202
 55705, 2.9883660728,-0.3086443251, 4.1269
 56211, 3.0168225896, 1.2100563449, 3.9165
 56343, 3.0238017656,-0.5560186839, 3.7025
 56480, 3.0314705161,-0.9470877617, 4.5994
 56561, 3.0359222943,-1.0999034371, 3.1068
 56633, 3.0398507578,-0.1710816023, 4.6695
 57283, 3.0751071768,-0.3202786432, 4.8760
 57363, 3.0788020574,-1.1646380270, 3.6840
 57380, 3.0798931342, 0.1139667516, 4.1388
 57399, 3.0807340494, 0.8339067425, 3.8550
 57632, 3.0938781373, 0.2543352565, 2.1605
 57936, 3.1106538740,-0.5918085159, 4.2517
 58001, 3.1146666759, 0.9371498813, 2.4286
 58188, 3.1242108904,-0.2993380834, 5.1725
 59196, 3.1780659373,-0.8852730576, 2.5241
 59199, 3.1782992992,-0.4315986283, 4.0991
 59316, 3.1857731851,-0.3947898488, 3.1761
 59747, 3.2076793268,-1.0253617674, 2.7066
 59774, 3.2088932061, 0.9954066109, 3.3353
 59803, 3.2105671816,-0.3061653709, 2.5477
 60000, 3.2216555620,-1.3842602319, 4.2039
 60030, 3.2230630262,-0.0137382663, 5.9541
 60718, 3.2576527881,-1.1012862951, 0.6739
 60742, 3.2591353191, 0.4933804890, 4.5164
 60823, 3.2639410768,-0.8766894414, 3.8436
 60965, 3.2719093518,-0.2882427674, 2.9449
 61084, 3.2775777484,-0.9968023763, 1.6299
 61174, 3.2815451373,-0.2826711778, 4.3853
 61199, 3.2832632867,-1.2589579249, 3.7903
 61281, 3.2876943477, 1.2180340414, 3.8414
 61317, 3.2888615374, 0.7218117631, 4.3682
 61359, 3.2916352739,-0.4083481040, 2.8099
 61585, 3.3038416410,-1.2066426928, 2.6109
 61932, 3.3227581995,-0.8545112049, 2.1460
 61941, 3.3233979411,-0.0252989299, 2.8213
 62322, 3.3435323214,-1.1887104886, 2.9789
 62434, 3.3498190466,-1.0417649114, 1.1537
 62956, 3.3773308557, 0.9766835090, 1.7545
 63090, 3.3842285625, 0.0592992848, 3.4405
 63125, 3.3860726301, 0.6687795565, 2.8471
 63608, 3.4129012157, 0.1912724110, 2.9980
 64166, 3.4429006957,-0.4034847403, 5.1032
 64241, 3.4469925602, 0.3059407189, 4.4292
 64394, 3.4552372412, 0.4865286405, 4.3607
 64962, 3.4859499991,-0.4044174415, 3.1521
 65109, 3.4932812673,-0.6407466857, 2.7717
 65378, 3.5077787053, 0.9586293363, 2.2540
 65474, 3.5133190262,-0.1948004728, 0.8891
 65936, 3.5388491118,-0.6877867814, 4.0636
 66249, 3.5547815209,-0.0104010854, 3.4147
 66657, 3.5774357455,-0.9331640675, 2.2097
 67301, 3.6108350538, 0.8606795018, 1.7994
 67459, 3.6192818453, 0.2757237260, 4.1588
 67464, 3.6193981602,-0.7275869220, 3.3237
 67472, 3.6198861585,-0.7413056511, 3.3969
 67927, 3.6420015586, 0.3211159157, 2.7957
 68002, 3.6457335522,-0.8253359433, 2.4419
 68282, 3.6594297557,-0.7819691374, 3.7877
 68520, 3.6723751468, 0.0269580679, 4.2777
 68702, 3.6818771120,-1.0537072605, 0.5366
 68756, 3.6843483047, 1.1235698204, 3.6452
 68933, 3.6943765794,-0.6347534825, 2.2226
 69427, 3.7214594688,-0.1793158931, 4.3251
 69673, 3.7335754203, 0.3348810440, 0.1114
 69701, 3.7350689537,-0.1047114831, 4.1854
 70576, 3.7794233480,-0.7920175094, 4.4387
 70638, 3.7826914176,-1.4602795126, 4.4667
 71053, 3.8040802105, 0.5300764764, 3.7331
 71075, 3.8051637674, 0.6685987015, 3.0980
 71352, 3.8201222336,-0.7357914675, 2.2729
 71536, 3.8305069195,-0.8626422065, 3.9964
 71683, 3.8383352142,-1.0617735850, 0.1373
 71795, 3.8447363858, 0.2396045866, 3.7971
 71860, 3.8481436648,-0.8270790906, 2.2296
 71908, 3.8506824826,-1.1340201681, 3.2465
 71957, 3.8530733801,-0.0987407647, 3.9589
 72105, 3.8614864893, 0.4725334744, 2.5167
 72220, 3.8669945359, 0.0330380071, 3.7371
 72370, 3.8740292432,-1.3795904860, 3.9796
 72607, 3.8864406714, 1.2942572177, 2.2044
 72622, 3.8871956548,-0.2799789166, 2.7892
 73273, 3.9205879287,-0.7528279990, 2.5982
 73334, 3.9233328099,-0.7348559006, 3.0671
 73555, 3.9354842530, 0.7049496023, 3.6469
 73714, 3.9447540497,-0.4412516273, 3.3093
 74395, 3.9806017454,-0.9093003916, 3.5711
 74666, 3.9946298740, 0.5814582287, 3.6268
 74785, 4.0012016219,-0.1637619163, 2.5739
 74824, 4.0034188011,-1.0262689373, 4.1042
 74946, 4.0095077154,-1.1986828347, 2.8816
 75097, 4.0174388121, 1.2537393443, 3.0449
 75141, 4.0202449707,-0.7094319926, 3.1417
 75177, 4.0221430016,-0.6328767628, 3.6909
 75323, 4.0289949683,-1.0353414981, 4.5370
 75458, 4.0357673053, 1.0291512588, 3.4638
 75695, 4.0484258681, 0.5079866628, 3.7373
 76127, 4.0706747501, 0.5473205070, 4.1120
 76267, 4.0783391856, 0.4662631477, 2.2210
 76276, 4.0788482810, 0.1839377915, 3.8677
 76297, 4.0803223879,-0.7184943710, 2.7000
 76333, 4.0820007355,-0.2581264056, 4.0672
 76552, 4.0930387052,-0.7429427693, 4.4791
 76952, 4.1134965670, 0.4589433025, 3.8233
 77055, 4.1192289425, 1.3577701468, 4.3064
 77070, 4.1201402784, 0.1121464762, 2.7971
 77233, 4.1285192430, 0.2691633862, 3.6836
 77450, 4.1396598125, 0.3166337791, 4.1929
 77512, 4.1433896828, 0.4549820177, 4.7388
 77516, 4.1435036788,-0.0598672580, 3.5411
 77622, 4.1487124430, 0.0781485099, 3.7548
 77634, 4.1493415357,-0.5869036996, 3.9547
 77760, 4.1568066407, 0.7408920569, 4.7198
 77853, 4.1618450083,-0.2919869887, 4.2934
 77952, 4.1676141330,-1.1070579781, 2.9075
 78072, 4.1732999950, 0.2734011715, 3.9456
 78159, 4.1782674598, 0.4691100516, 4.2992
 78265, 4.1837811576,-0.4557760267, 2.8274
 78384, 4.1893240195,-0.6701478078, 3.3398
 78401, 4.1902454992,-0.3948217575, 2.2617
 78493, 4.1950872545, 0.5209996009, 4.9684
 78527, 4.1970589736, 1.0221422574, 4.1190
 78639, 4.2028153991,-0.8592207186, 4.8061
 78820, 4.2125146985,-0.3456693411, 2.5940
 78970, 4.2205097386,-0.6415051923, 5.7940
 79509, 4.2476030328,-0.9534805768, 5.1145
 79822, 4.2651847957, 1.3221690065, 5.0409
 79882, 4.2687292610,-0.0819014637, 3.3887
 79992, 4.2749256882, 0.8083190661, 3.8472
 80000, 4.2753707293,-0.8753765045, 4.1760
 80170, 4.2844374235, 0.3342832920, 3.8125
 80331, 4.2934740901, 1.0736231529, 2.8717
 80582, 4.3074033577,-0.8299867129, 4.5129
 80763, 4.3171059089,-0.4613244851, 0.9757
 80816, 4.3206543171, 0.3750651255, 2.9378
 81065, 4.3347771051,-1.3770117050, 4.0203
 81126, 4.3375932894, 0.7406635595, 4.2022
 81266, 4.3453578306,-0.4924614315, 2.7374
 81377, 4.3509262017,-0.1844315910, 2.5708
 81693, 4.3689574263, 0.5515569741, 2.9338
 81833, 4.3759577535, 0.6793250957, 3.6411
 81852, 4.3768072150,-1.3529194020, 4.3954
 82080, 4.3893692379, 1.4318201239, 4.3677
 82273, 4.4011288350,-1.2047595072, 2.0711
 82363, 4.4060190813,-1.0304653683, 3.8760
 82396, 4.4077013945,-0.5985189437, 2.4532
 82514, 4.4151186082,-0.6640511238, 2.9245
 82671, 4.4243898223,-0.7393567228, 4.8394
 83000, 4.4404281814, 0.1636256036, 3.3612
 83081, 4.4445704416,-0.9772108151, 3.2393
 83207, 4.4518554078, 0.5397664446, 3.9111
 83895, 4.4889304721, 1.1469367756, 3.1359
 84012, 4.4958708926,-0.2744556024, 2.4393
 84143, 4.5036167720,-0.7546540224, 3.4149
 84379, 4.5161793708, 0.4335325833, 3.1501
 84380, 4.5162470062, 0.6424409577, 3.3121
 84606, 4.5276957547, 0.6508567252, 4.6304
 84880, 4.5414656527,-0.2242203939, 4.3496
 85112, 4.5539256612, 0.6483186784, 4.1529
 85258, 4.5609814586,-0.9691782595, 2.9935
 85267, 4.5613932582,-0.9839762802, 3.2710
 85670, 4.5833783766, 0.9128309154, 2.9466
 85693, 4.5847107282, 0.4557160166, 4.5456
 85727, 4.5862872742,-1.0591287369, 3.5681
 85755, 4.5876670822,-0.4182259209, 4.8040
 85792, 4.5895266472,-0.8705000971, 2.7869
 85822, 4.5911538344, 1.5112165367, 4.3641
 85829, 4.5913706814, 0.9629471345, 4.9413
 85927, 4.5972355280,-0.6475825794, 1.5244
 86032, 4.6030153679, 0.2192234059, 2.1262
 86228, 4.6134233893,-0.7504535374, 1.9269
 86263, 4.6145942048,-0.2687529224, 3.6075
 86414, 4.6227875849, 0.8029618018, 3.7497
 86565, 4.6312978188,-0.2247141594, 4.2762
 86670, 4.6359784471,-0.6812006283, 2.3164
 86742, 4.6402761139, 0.0797077386, 2.9279
 86929, 4.6501390773,-1.1296422722, 3.7700
 86974, 4.6533182298, 0.4838488873, 3.5596
 87072, 4.6581112049,-0.4857384391, 4.6672
 87073, 4.6582169509,-0.7003479526, 3.1092
 87585, 4.6841458792, 0.9926115420, 3.8948
 87808, 4.6960395059, 0.6501442499, 4.0284
 87833, 4.6975811581, 0.8986517235, 2.3617
 87933, 4.7026319059, 0.5104725974, 3.8533
 88635, 4.7377344027,-0.5309928658, 3.1356
 88714, 4.7413235439,-0.8742608091, 3.6327
 88794, 4.7452993989, 0.5019998075, 3.8384
 88866, 4.7498256304,-1.1112170736, 4.3993
 89341, 4.7724434803,-0.3675459292, 3.8729
 89642, 4.7893092322,-0.6416053924, 3.1512
 89931, 4.8039912526,-0.5205974986, 2.8654
 89937, 4.8041888340, 1.2694425030, 3.6666
 89962, 4.8053947027,-0.0505643176, 3.3995
 90098, 4.8137359490,-1.0732711118, 4.4875
 90185, 4.8178611373,-0.6001195009, 1.7986
 90422, 4.8300845506,-0.8022986967, 3.4234
 90496, 4.8344361918,-0.4436844643, 2.9838
 90568, 4.8381789279,-0.8564336043, 4.2661
 90595, 4.8397872487,-0.2542212491, 4.7103
 90887, 4.8535647935,-0.6929639488, 5.1928
 91117, 4.8660097911,-0.1438728697, 4.0071
 91262, 4.8735545728, 0.6768909262, 0.0868
 91792, 4.9001670491,-1.2466490398, 4.1674
 91875, 4.9034255256,-0.6688679497, 5.1458
 91971, 4.9077448450, 0.6563319405, 4.3992
 92041, 4.9116003502,-0.4710779647, 3.1339
 92175, 4.9182271085,-0.0828652458, 4.3804
